time_ms,ax,ay,az,gx,gy,gz,label
1513,-0.09,-0.17,-0.12,79.83,-40.1,2.99,walk_down
1540,-0.29,-0.13,-0.13,7.51,-3.48,1.22,walk_down
1567,-0.64,-0.04,-0.14,-59.75,64.33,30.7,walk_down
1594,-1.03,0.27,-0.2,-88.2,64.82,32.1,walk_down
1621,-1.39,0.44,-0.13,0.06,17.52,32.29,walk_down
1648,-1.41,0.63,-0.03,76.97,-20.87,55.54,walk_down
1675,-0.89,0.5,-0.02,115.72,-56.09,27.53,walk_down
1702,-0.88,0.53,0.09,158.2,-53.71,2.87,walk_down
1728,-0.82,0.23,0.58,120.67,-24.6,-4.33,walk_down
1755,-0.87,-0.79,0.59,-178.16,6.71,6.53,walk_down
1781,-0.74,0.14,0.16,-70.19,114.01,34.67,walk_down
1807,-0.73,0.46,0.02,-38.33,67.75,26.12,walk_down
1834,-0.56,0.26,0.03,12.82,75.68,14.53,walk_down
1860,-0.5,0.58,0.31,1.59,85.69,17.88,walk_down
1886,-0.34,0.89,0.66,-123.11,120.42,23.13,walk_down
1913,-0.98,0.45,0.98,-326.17,194.89,-36.74,walk_down
1940,-1.08,0.61,0.19,-518.37,215.15,-124.69,walk_down
1966,-1.76,-0.72,-0.07,-312.32,62.81,-46.2,walk_down
1993,-0.94,-0.46,0.57,-187.74,-27.95,-78.55,walk_down
2020,-0.76,-0.45,0.01,-11.72,-50.29,-73.49,walk_down
2047,-0.6,-0.2,0.09,-18.68,-75.68,-38.76,walk_down
2074,-0.8,-0.11,0.07,-54.14,-73.43,19.71,walk_down
2101,-0.65,-0.23,0.1,-55.36,-67.87,80.14,walk_down
2127,-0.59,0.01,-0.11,-8.79,-51.09,108.4,walk_down
2153,-0.64,-0.13,-0.22,51.09,-44.37,110.6,walk_down
2180,-0.85,0.03,0.04,8.79,-74.1,146.67,walk_down
2206,-1.2,0.74,0.61,-35.71,-76.11,137.39,walk_down
2232,-1.54,1.05,0.74,-75.2,-72.14,123.17,walk_down
2258,-1.98,1.55,0.3,73.3,-59.14,114.81,walk_down
2284,-1.14,1.15,0.11,275.88,-94.48,75.62,walk_down
2310,-0.62,0.66,0.27,292.6,-79.28,30.64,walk_down
2336,-0.73,0.14,0.67,145.63,-31.8,24.6,walk_down
2362,-1.23,0.48,-0.17,145.08,37.84,10.31,walk_down
2388,-1.55,0.32,-0.44,162.72,47.18,-10.31,walk_down
2414,-1.98,0.17,-0.52,131.77,51.39,-22.28,walk_down
2440,-2.92,-0.03,-0.36,112.92,96.92,0.24,walk_down
2466,-1.69,-0.14,-0.19,34.3,21.3,-14.28,walk_down
2493,-0.74,-0.22,-0.08,127.99,-63.17,-59.33,walk_down
2519,-0.63,-0.28,0.13,51.88,25.45,-33.51,walk_down
2545,-0.63,-0.01,-0.04,-53.65,70.5,0.98,walk_down
2571,-0.74,0.11,-0.07,-6.41,82.03,11.35,walk_down
2597,-0.67,0.23,-0.07,20.69,85.69,29.54,walk_down
2623,-0.51,0.24,-0.06,35.83,66.89,43.03,walk_down
2649,-0.85,0.16,-0.08,37.11,48.4,57.5,walk_down
2675,-1.12,0.26,-0.09,21.48,29.48,66.22,walk_down
2702,-0.94,0.66,-0.2,36.87,-21.36,66.77,walk_down
2729,-0.72,1.05,-0.13,92.53,-33.94,33.02,walk_down
2755,-0.77,0.81,0.28,147.83,-14.34,-10.56,walk_down
2782,-0.75,-2.18,2.35,-152.59,-31.13,-43.33,walk_down
2809,-0.88,0.67,0.84,-559.39,90.64,100.71,walk_down
2836,-1.33,1.44,0.48,-324.04,113.16,30.64,walk_down
2862,-1.26,-0.59,0.29,-206.05,151.67,-108.89,walk_down
2889,-1.15,-1.15,-0.49,-101.14,203.55,-76.42,walk_down
2916,-0.42,-1.03,-0.22,-134.58,-47.67,-104.55,walk_down
2943,-0.72,-0.16,0.24,-109.86,-145.81,-53.1,walk_down
2970,-0.8,-0.04,0.29,-47.67,-57.13,-9.28,walk_down
2997,-1.01,-0.02,0.22,-17.46,-41.2,28.02,walk_down
3023,-0.72,-0.24,-0.08,-4.39,-62.38,74.1,walk_down
3050,-0.72,-0.24,-0.0,19.23,-73.12,100.28,walk_down
3077,-1.03,-0.27,0.23,6.59,-72.51,100.71,walk_down
3103,-1.5,0.11,0.54,-4.39,-53.47,128.91,walk_down
3130,-1.43,0.6,0.49,20.08,-67.99,125.61,walk_down
3156,-1.66,1.24,0.4,110.29,-87.4,110.96,walk_down
3183,-0.86,0.75,0.24,193.24,-58.53,98.21,walk_down
3209,-0.8,0.46,0.07,232.06,-72.45,49.38,walk_down
3235,-1.01,0.3,0.32,250.0,-61.28,29.54,walk_down
3262,-0.91,0.15,0.05,179.99,-34.79,-15.56,walk_down
3288,-1.16,-0.0,-0.03,170.1,-18.98,-25.21,walk_down
3315,-1.3,0.02,-0.07,139.22,-5.92,-41.2,walk_down
3342,-1.53,0.01,-0.07,146.0,45.41,7.02,walk_down
3369,-2.21,0.22,-0.12,85.63,88.75,-23.07,walk_down
3395,-1.52,0.13,-0.13,90.76,23.93,-12.27,walk_down
3421,-1.98,0.02,-0.07,22.71,68.42,-19.17,walk_down
3447,-1.17,0.06,-0.17,-124.08,49.5,-13.43,walk_down
3473,-0.65,0.04,-0.21,-100.46,21.36,-21.18,walk_down
3499,-0.69,-0.05,-0.14,-46.02,35.58,-18.98,walk_down
3525,-0.92,-0.05,-0.11,-7.32,33.08,-24.78,walk_down
3551,-0.62,-0.09,-0.13,32.71,25.94,4.46,walk_down
3577,-0.66,-0.06,-0.08,55.48,29.11,28.14,walk_down
3603,-0.85,-0.02,-0.05,83.74,24.66,37.72,walk_down
3629,-0.96,0.12,-0.07,117.92,-7.08,32.41,walk_down
3655,-0.91,0.27,-0.03,149.78,-15.14,45.53,walk_down
3682,-1.26,0.44,0.1,143.68,-5.98,47.18,walk_down
3708,-1.01,0.5,0.18,61.89,17.4,30.64,walk_down
3735,-0.6,0.71,0.47,18.07,3.23,17.58,walk_down
3761,-0.64,-0.15,0.9,-78.86,-19.59,-10.07,walk_down
3788,-0.75,0.26,0.63,-124.82,67.75,18.19,walk_down
3814,-0.9,0.27,0.53,-150.27,134.4,41.93,walk_down
3840,-1.48,0.36,0.86,-192.08,120.85,-53.34,walk_down
3866,-0.69,0.57,0.29,-218.14,116.82,-35.58,walk_down
3893,-0.85,-0.37,-0.12,-95.09,115.72,-13.31,walk_down
3920,-1.08,-0.66,-0.3,-83.25,54.63,-40.22,walk_down
3946,-1.2,-0.51,0.25,-2.62,-37.78,-87.59,walk_down
3973,-0.94,0.38,0.25,16.42,-47.24,-67.81,walk_down
4000,-1.32,0.39,0.23,9.77,-25.88,-41.2,walk_down
4026,-1.56,0.06,0.12,7.08,-29.3,-28.44,walk_down
4053,-1.04,-0.02,0.27,-29.24,-45.59,12.21,walk_down
4080,-1.01,-0.05,0.26,-36.8,-61.4,41.56,walk_down
4107,-0.72,-0.06,0.26,0.18,-52.8,43.76,walk_down
4133,-0.72,0.01,0.32,18.49,-67.99,42.54,walk_down
4159,-0.71,0.06,0.39,48.77,-55.66,39.86,walk_down
4185,-0.75,0.05,0.31,65.0,-48.89,38.51,walk_down
4212,-0.87,-0.15,0.32,85.08,-47.3,33.57,walk_down
4239,-0.88,-0.2,0.44,92.1,-41.38,21.24,walk_down
4265,-0.94,0.12,0.32,84.41,-33.33,0.61,walk_down
4291,-0.98,0.22,0.29,96.8,-34.0,-7.93,walk_down
4317,-0.96,0.12,0.29,117.25,-41.63,1.89,walk_down
4343,-0.83,0.21,0.29,107.79,-37.66,4.64,walk_down
4369,-0.85,0.26,0.37,102.17,-36.38,6.41,walk_down
4395,-0.85,0.29,0.32,113.34,-25.45,1.28,walk_down
4421,-0.68,0.34,0.2,122.86,-21.24,2.87,walk_down
4447,-0.61,0.24,0.1,130.74,-31.31,9.46,walk_down
4473,-0.74,0.21,0.05,113.65,-37.48,12.76,walk_down
4499,-0.98,0.38,0.11,88.56,-36.74,1.77,walk_down
4525,-0.89,0.23,0.41,50.17,-40.59,-8.0,walk_down
4551,-1.44,0.08,0.11,11.72,-23.74,-20.81,walk_down
4578,-1.74,0.14,-0.24,96.98,2.69,-23.93,walk_down
4604,-2.21,0.21,-0.41,170.53,-0.12,-31.56,walk_down
4631,-1.71,-0.07,-0.38,258.48,-9.89,-3.97,walk_down
4658,-1.78,-0.13,-0.3,180.48,6.65,5.19,walk_down
4684,-1.76,-0.1,-0.25,22.03,29.97,-6.9,walk_down
4711,-0.97,-0.01,-0.22,-11.96,-2.56,-6.35,walk_down
4738,-0.68,0.13,-0.22,-34.12,0.85,-5.49,walk_down
4765,-0.73,0.25,-0.23,-38.94,-12.82,-3.17,walk_down
4792,-0.98,0.39,-0.22,-65.8,-5.13,2.93,walk_down
4818,-1.01,0.39,-0.22,-66.41,6.04,18.62,walk_down
4845,-0.79,0.24,-0.22,-37.6,-32.96,25.76,walk_down
4872,-0.81,0.12,-0.24,7.02,-79.04,17.27,walk_down
4899,-0.87,0.11,-0.18,30.58,-93.26,19.84,walk_down
4925,-1.03,0.14,-0.09,68.05,-87.4,10.56,walk_down
4951,-1.16,0.19,0.2,78.61,-71.96,13.37,walk_down
4977,-1.1,0.26,0.58,2.44,-24.11,42.42,walk_down
