time_ms,ax,ay,az,gx,gy,gz,label
6113,-0.98,-0.47,-0.06,-76.84,33.69,39.0,walking
6143,-1.1,-0.47,-0.15,-116.94,17.15,42.79,walking
6170,-0.94,-0.35,-0.22,-125.0,-1.1,38.45,walking
6199,-0.96,-0.29,-0.18,-124.94,-13.12,31.8,walking
6227,-0.97,-0.21,-0.21,-101.2,-14.95,20.51,walking
6256,-1.01,-0.22,-0.17,-57.25,-7.14,12.7,walking
6286,-1.08,-0.28,-0.14,-51.03,-4.88,25.82,walking
6315,-1.08,-0.38,-0.04,-57.98,-6.96,35.52,walking
6344,-1.09,-0.36,0.06,-53.28,-8.18,44.92,walking
6373,-1.09,-0.34,0.1,-9.4,9.34,32.96,walking
6401,-0.87,-0.33,0.11,-24.9,24.29,20.02,walking
6427,-0.79,-0.26,0.05,-90.27,31.62,10.8,walking
6454,-0.88,-0.28,-0.22,-70.19,45.04,0.79,walking
6481,-1.05,-0.33,-0.27,2.2,42.3,-0.24,walking
6508,-1.19,-0.24,-0.2,77.51,23.19,-2.2,walking
6534,-1.2,-0.21,-0.12,67.75,24.29,12.88,walking
6560,-1.32,-0.1,-0.19,33.87,32.47,15.26,walking
6586,-1.32,-0.08,-0.13,36.87,21.61,-2.75,walking
6613,-1.05,-0.06,0.04,33.39,-17.33,-24.72,walking
6640,-0.99,-0.07,0.18,43.4,-56.09,-51.76,walking
6669,-1.14,0.34,1.55,181.34,-160.95,-100.22,walking
6697,-1.13,-0.13,0.8,-104.98,38.57,-152.04,walking
6727,-1.28,-0.47,0.01,-157.53,101.38,-156.86,walking
6756,-1.02,-1.11,-0.53,-142.09,-7.39,-105.9,walking
6784,-0.67,-0.37,-0.38,75.44,-52.86,-30.15,walking
6813,-0.59,-0.17,0.3,193.42,-42.97,-11.78,walking
6842,-0.77,0.07,0.35,14.22,-21.85,11.05,walking
6871,-0.8,0.04,-0.04,42.11,-8.97,5.37,walking
6900,-0.62,0.07,0.02,47.67,-21.18,13.55,walking
6929,-0.73,-0.06,0.23,56.88,-17.4,15.08,walking
6957,-0.83,-0.03,0.08,49.8,-20.32,18.01,walking
6984,-0.93,-0.07,0.06,46.02,-32.04,19.65,walking
7011,-1.06,-0.07,-0.02,34.73,-30.03,20.39,walking
7038,-1.35,0.14,0.11,18.25,-39.37,17.52,walking
7066,-1.63,0.69,0.23,26.86,-21.85,-9.52,walking
7095,-1.45,0.3,0.28,23.25,13.06,-31.98,walking
7125,-0.98,0.12,0.21,28.38,29.05,-28.81,walking
7153,-0.97,-0.34,-0.1,50.96,-24.17,11.6,walking
7182,-1.37,-0.75,-0.11,22.77,-24.6,37.17,walking
7210,-1.4,-0.33,0.18,1.22,-27.04,58.41,walking
7239,-0.85,-0.31,0.11,21.12,20.08,49.99,walking
7268,-0.57,-0.4,0.07,-94.6,18.37,46.08,walking
7296,-0.5,-0.46,0.04,-106.81,23.68,29.24,walking
7324,-0.66,-0.45,-0.09,-100.1,28.75,25.15,walking
7351,-0.9,-0.5,-0.06,-61.22,39.43,18.13,walking
7377,-1.04,-0.5,-0.11,-51.88,52.92,27.53,walking
7403,-1.19,-0.47,-0.15,-47.49,68.36,37.35,walking
7430,-1.18,-0.47,-0.26,0.12,30.52,33.87,walking
7456,-1.0,-0.3,-0.28,24.72,8.18,26.92,walking
7483,-1.03,-0.17,-0.32,35.46,-0.43,27.47,walking
7510,-0.99,-0.11,-0.24,47.06,5.62,24.72,walking
7537,-0.91,-0.17,-0.13,23.01,-1.16,23.32,walking
7564,-0.97,-0.29,-0.02,-29.36,-1.1,23.01,walking
7593,-1.14,-0.39,0.03,-59.27,-5.25,27.28,walking
7622,-1.12,-0.4,0.06,-2.93,-2.69,26.12,walking
7650,-0.98,-0.38,0.1,56.58,20.14,17.82,walking
7678,-0.87,-0.33,0.09,47.73,38.64,9.22,walking
7706,-0.84,-0.36,0.03,11.35,40.89,2.81,walking
7735,-0.88,-0.56,0.03,13.12,39.49,0.61,walking
7763,-1.01,-0.46,-0.02,-11.78,22.71,7.45,walking
7792,-1.2,-0.23,-0.07,27.16,36.32,5.8,walking
7821,-1.24,-0.14,-0.05,113.71,76.35,-4.09,walking
7850,-1.15,-0.12,-0.03,138.0,87.89,-16.72,walking
7878,-1.25,-0.15,0.01,123.35,70.19,-37.41,walking
7907,-0.99,-0.2,0.17,83.62,6.84,-62.93,walking
7936,-0.84,0.12,0.42,108.83,-43.4,-73.97,walking
7965,-1.31,-0.06,1.58,159.12,0.37,-127.26,walking
7993,-1.15,-0.39,0.14,-106.51,77.33,-160.4,walking
8020,-1.14,-0.94,-0.1,-127.14,43.76,-171.14,walking
8048,-0.77,-0.86,-0.29,-77.45,-19.47,-79.35,walking
8075,-0.54,-0.5,0.09,52.06,-56.15,-34.48,walking
8102,-0.59,-0.28,0.22,74.58,-59.2,-1.34,walking
8131,-0.8,0.11,-0.02,133.36,-57.8,7.81,walking
8160,-0.82,0.2,0.21,129.76,-61.16,-1.83,walking
8188,-0.9,0.19,0.38,88.26,-27.53,-13.98,walking
8217,-0.86,0.07,-0.02,74.89,-17.4,-8.36,walking
8247,-0.79,-0.16,0.11,77.88,-14.34,-1.65,walking
8276,-0.87,-0.1,0.05,60.24,-25.09,5.62,walking
8305,-0.99,-0.0,0.23,61.77,-27.28,8.91,walking
8334,-1.32,0.06,0.22,61.71,-29.3,-1.28,walking
8362,-1.56,0.55,0.08,31.25,-34.0,-13.79,walking
8389,-1.43,0.29,0.21,55.66,-9.7,-30.94,walking
8416,-1.12,-0.0,0.17,76.78,10.5,-26.18,walking
8444,-0.87,-0.06,0.18,62.5,3.72,-9.77,walking
8472,-0.81,-0.29,0.06,54.26,-8.06,10.93,walking
8500,-1.8,-0.72,0.18,39.92,-42.54,34.18,walking
8529,-1.75,-0.23,0.28,-4.39,-40.47,51.09,walking
8558,-0.73,-0.26,0.12,25.57,14.1,41.69,walking
8587,-0.5,-0.44,0.11,-70.19,2.44,44.25,walking
8616,-0.43,-0.57,0.04,-87.71,12.45,40.83,walking
8644,-0.63,-0.5,-0.19,-119.51,8.06,53.16,walking
8671,-0.9,-0.45,-0.17,-101.2,1.77,55.48,walking
8698,-1.21,-0.45,-0.15,-49.44,12.88,57.68,walking
8725,-1.27,-0.41,-0.15,-13.79,38.27,60.06,walking
8752,-1.0,-0.21,-0.26,-13.43,36.01,59.02,walking
8779,-0.96,-0.16,-0.3,-5.62,26.25,46.57,walking
8806,-1.1,-0.1,-0.29,-20.32,18.43,15.63,walking
8835,-1.03,-0.06,-0.3,18.07,10.56,6.23,walking
8865,-1.04,-0.27,-0.09,8.97,-5.92,0.55,walking
8894,-1.07,-0.41,-0.03,-76.35,-20.14,11.78,walking
8924,-1.03,-0.46,-0.0,-99.37,-25.27,24.66,walking
8952,-0.98,-0.43,0.05,-67.08,-27.95,31.68,walking
8980,-0.96,-0.47,0.14,15.75,2.99,15.32,walking
9009,-0.88,-0.37,0.12,21.85,32.78,12.51,walking
9037,-0.86,-0.29,0.03,22.83,55.05,12.15,walking
9066,-0.9,-0.34,-0.08,63.17,49.01,6.1,walking
9096,-1.05,-0.51,0.04,61.28,41.87,1.16,walking
9125,-1.14,-0.38,-0.07,10.07,33.57,9.46,walking
9152,-1.28,-0.21,-0.1,27.65,52.43,15.01,walking
9179,-1.17,-0.08,-0.09,98.82,70.98,1.71,walking
9207,-1.16,-0.07,-0.03,107.54,77.39,-17.15,walking
9235,-1.18,-0.1,0.06,110.47,23.62,-55.18,walking
