time_ms,ax,ay,az,gx,gy,gz,label
5866,0.08,-1.0,0.1,2.56,-0.85,0.79,sitting
5893,0.08,-1.0,0.1,2.69,-0.67,0.85,sitting
5919,0.08,-1.0,0.1,2.93,-0.98,1.1,sitting
5946,0.08,-1.0,0.1,2.81,-0.85,0.73,sitting
5973,0.08,-1.0,0.1,2.69,-0.67,0.98,sitting
6000,0.08,-1.0,0.1,2.69,-0.73,0.79,sitting
6027,0.08,-1.0,0.1,2.69,-0.73,0.73,sitting
6053,0.08,-1.0,0.1,2.62,-0.85,0.92,sitting
6080,0.08,-1.0,0.1,2.81,-0.79,0.79,sitting
6107,0.08,-1.0,0.1,2.56,-0.79,0.79,sitting
6134,0.08,-1.0,0.1,2.62,-0.73,0.79,sitting
6161,0.08,-1.0,0.1,2.62,-0.79,0.92,sitting
6188,0.08,-1.0,0.1,2.62,-0.79,0.98,sitting
6215,0.08,-1.0,0.1,2.62,-0.79,0.92,sitting
6242,0.08,-1.0,0.1,2.93,-0.73,0.85,sitting
6268,0.08,-1.0,0.1,2.62,-0.79,0.85,sitting
6294,0.08,-1.0,0.1,2.81,-0.73,0.73,sitting
6320,0.08,-1.0,0.1,2.69,-0.61,0.67,sitting
6346,0.08,-1.0,0.1,2.69,-0.79,0.85,sitting
6372,0.08,-1.0,0.1,2.62,-0.73,0.98,sitting
6398,0.08,-1.0,0.1,2.75,-0.98,0.85,sitting
6424,0.08,-1.0,0.1,2.81,-0.85,0.73,sitting
6450,0.08,-1.0,0.1,2.81,-0.67,0.67,sitting
6477,0.08,-1.0,0.1,2.62,-0.92,0.79,sitting
6504,0.08,-1.0,0.1,2.75,-0.79,0.79,sitting
6530,0.08,-1.0,0.1,2.62,-0.73,0.85,sitting
6556,0.08,-1.0,0.1,2.69,-0.73,0.73,sitting
6583,0.08,-1.0,0.1,2.87,-0.61,0.79,sitting
6610,0.08,-1.0,0.1,2.75,-0.55,0.67,sitting
6637,0.08,-1.0,0.1,2.69,-0.55,0.92,sitting
6663,0.08,-1.0,0.1,2.81,-0.67,0.85,sitting
6690,0.08,-1.0,0.1,2.75,-0.92,0.85,sitting
6716,0.08,-1.0,0.1,2.87,-0.67,0.92,sitting
6743,0.08,-1.0,0.1,2.93,-0.79,0.92,sitting
6770,0.08,-1.0,0.1,2.87,-0.73,0.92,sitting
6797,0.08,-1.0,0.1,2.69,-0.67,0.85,sitting
6824,0.08,-1.0,0.1,2.93,-0.67,0.92,sitting
6850,0.08,-1.0,0.1,3.11,-0.61,0.98,sitting
6877,0.08,-1.0,0.1,2.81,-0.55,0.85,sitting
6904,0.08,-1.0,0.1,2.81,-0.49,0.92,sitting
6931,0.08,-1.0,0.1,2.87,-0.49,0.92,sitting
6958,0.08,-1.0,0.1,2.75,-0.49,0.73,sitting
