time_ms,ax,ay,az,gx,gy,gz,label
1422,-1.04,-0.09,-0.09,104.31,-31.8,25.45,walk_up
1448,-1.41,-0.01,-0.16,175.9,-25.39,32.96,walk_up
1474,-1.73,0.22,-0.12,223.33,-43.64,39.67,walk_up
1500,-1.17,0.49,0.12,244.63,-45.35,36.32,walk_up
1526,-1.15,0.56,0.36,260.19,-116.15,21.85,walk_up
1552,-0.92,0.58,0.44,87.77,-96.13,20.26,walk_up
1578,-0.71,0.55,0.51,87.65,-61.58,8.48,walk_up
1605,-0.82,0.26,0.19,63.78,-42.11,-8.97,walk_up
1631,-0.91,-0.33,-0.32,46.33,-29.36,-4.58,walk_up
1657,-0.86,0.19,-0.38,2.56,-7.32,6.71,walk_up
1683,-0.89,0.28,-0.15,-6.71,2.01,7.14,walk_up
1709,-0.88,0.12,-0.22,-59.33,-10.01,7.02,walk_up
1735,-0.91,0.03,-0.26,-55.05,-20.14,24.6,walk_up
1762,-1.25,0.22,-0.31,-40.16,8.54,42.05,walk_up
1789,-1.63,0.14,-0.27,-15.99,26.98,26.98,walk_up
1815,-1.73,-0.12,-0.05,-15.75,-7.14,27.77,walk_up
1841,-1.79,-0.33,0.08,-2.38,-23.38,80.32,walk_up
1867,-1.66,-0.08,0.22,-11.41,-4.09,95.28,walk_up
1893,-1.42,0.09,0.46,-47.49,31.8,52.31,walk_up
1920,-1.31,0.05,0.46,-83.8,70.5,-21.3,walk_up
1946,-1.18,-0.05,0.41,-102.6,106.45,-60.67,walk_up
1972,-1.28,0.05,0.25,-102.29,161.19,-63.17,walk_up
1999,-1.33,0.16,0.13,-98.33,178.59,4.21,walk_up
2025,-1.39,0.1,0.57,-209.84,149.78,-31.74,walk_up
2052,-1.46,-0.06,0.19,-285.77,125.79,-71.35,walk_up
2079,-1.13,-0.96,0.37,-112.79,83.56,-77.82,walk_up
2105,-0.56,-0.52,0.02,7.14,85.33,-55.36,walk_up
2132,-0.61,-0.14,-0.1,-4.09,34.3,-76.78,walk_up
2159,-0.51,0.2,0.16,-127.14,43.88,-103.88,walk_up
2185,-0.99,0.67,-0.06,-162.84,56.21,-102.78,walk_up
2211,-0.95,0.21,0.02,-103.39,10.19,-58.29,walk_up
2238,-0.44,-0.14,0.28,-114.69,41.81,-33.08,walk_up
2265,-0.4,-0.24,0.1,-110.41,14.89,-45.72,walk_up
2291,-0.23,0.06,0.15,-64.15,-38.7,-51.57,walk_up
2317,-0.24,0.42,0.19,-30.09,-58.41,-28.44,walk_up
2344,0.1,0.36,0.22,-3.17,-63.96,-7.32,walk_up
2371,0.0,0.36,0.28,-5.68,-65.8,28.14,walk_up
2397,-0.13,0.35,0.13,-0.98,-69.03,57.62,walk_up
2424,-0.29,0.24,0.01,-24.11,-39.06,92.77,walk_up
2450,-1.27,0.02,0.45,-34.48,-32.71,110.84,walk_up
2477,-3.51,1.68,-0.33,-12.33,-43.7,30.94,walk_up
2504,-0.6,0.8,0.42,135.8,-27.59,46.33,walk_up
2530,-1.02,0.04,0.34,50.42,0.24,60.18,walk_up
2556,-1.1,-0.05,0.28,-60.91,7.87,101.14,walk_up
2583,-0.84,-0.01,-0.17,8.42,-41.81,75.5,walk_up
2610,-0.54,0.14,-0.2,68.05,-45.53,55.18,walk_up
2637,-0.66,0.04,-0.23,42.36,-52.61,45.1,walk_up
2664,-0.81,-0.16,-0.11,30.64,-48.16,50.17,walk_up
2690,-0.94,-0.03,0.01,67.81,-51.15,36.56,walk_up
2716,-1.07,0.05,0.0,125.79,-36.25,22.64,walk_up
2742,-1.5,-0.0,0.07,158.57,-19.78,19.59,walk_up
2768,-1.55,0.2,0.08,169.86,3.05,54.87,walk_up
2794,-1.01,0.34,0.02,174.5,-28.14,54.75,walk_up
2820,-1.08,0.26,0.12,197.51,-40.04,24.23,walk_up
2846,-1.0,0.06,0.11,116.64,-42.36,30.03,walk_up
2872,-0.86,0.51,0.06,63.48,-30.27,24.11,walk_up
2898,-0.92,0.51,0.08,131.77,-33.94,-7.45,walk_up
2924,-0.95,0.51,0.08,103.09,-32.1,-21.24,walk_up
2951,-0.83,-0.01,-0.17,-37.96,-13.98,-18.68,walk_up
2978,-0.89,-0.04,-0.16,-25.82,-25.88,-10.44,walk_up
3007,-0.88,0.2,-0.28,-21.85,-39.79,-6.65,walk_up
3036,-0.86,0.06,-0.29,5.37,-36.13,21.55,walk_up
3064,-1.1,0.06,-0.26,24.54,-18.01,47.18,walk_up
3092,-1.42,-0.02,-0.22,-6.29,-31.25,44.13,walk_up
3121,-1.71,0.14,0.12,-47.97,-48.65,36.01,walk_up
3150,-1.51,0.33,0.39,-92.9,-9.58,47.24,walk_up
3179,-1.42,-0.02,0.26,-56.76,33.33,44.31,walk_up
3206,-1.5,-0.15,0.18,-15.14,52.55,1.46,walk_up
3234,-1.69,-0.24,0.25,15.26,78.92,-37.29,walk_up
3260,-1.62,-0.45,0.43,18.43,99.61,-27.34,walk_up
3286,-1.41,-0.2,0.45,-57.37,155.58,5.74,walk_up
3313,-1.01,0.27,0.13,-105.59,184.88,17.21,walk_up
3339,-1.09,0.35,-0.12,-83.25,148.68,-15.63,walk_up
3366,-1.26,0.39,0.35,-193.42,116.33,-69.95,walk_up
3393,-1.35,0.38,0.06,-276.12,88.68,-97.05,walk_up
3420,-1.0,-0.65,0.26,-165.22,43.27,-44.43,walk_up
3446,-0.68,-0.51,0.5,-81.85,40.83,-68.12,walk_up
3472,-0.92,-0.19,0.31,-16.85,31.62,-79.04,walk_up
3499,-0.71,0.92,0.09,-32.53,42.05,-123.17,walk_up
3525,-0.94,0.58,-0.29,-55.66,9.7,-91.19,walk_up
3552,-0.62,-0.21,0.1,-39.92,33.02,-41.2,walk_up
3579,-0.23,-0.25,0.21,-62.32,34.79,-42.05,walk_up
3605,-0.26,-0.2,0.04,-27.95,-10.93,-43.46,walk_up
3632,0.01,0.06,0.14,-11.6,-41.26,-38.33,walk_up
3659,-0.12,0.24,0.09,-11.47,-43.09,-11.23,walk_up
3686,-0.2,0.35,0.13,-20.08,-62.26,12.08,walk_up
3713,-0.26,0.41,0.13,-6.71,-75.68,28.99,walk_up
3740,-0.13,0.41,0.2,-5.37,-71.72,50.78,walk_up
3766,-0.65,0.33,0.06,-26.0,-59.57,77.33,walk_up
3792,-2.16,0.04,0.41,-59.33,-34.06,70.19,walk_up
3818,-2.8,1.41,0.19,73.49,-74.16,-4.7,walk_up
3845,-0.81,0.33,0.52,74.58,-5.68,59.45,walk_up
3871,-1.14,0.11,0.34,-19.23,6.04,85.82,walk_up
3898,-1.28,0.07,-0.06,-21.18,-34.36,85.94,walk_up
3925,-0.58,0.22,0.05,45.23,-39.73,66.35,walk_up
3951,-0.64,0.19,0.01,20.87,-41.02,64.51,walk_up
3977,-0.69,0.08,0.0,24.35,-30.58,63.35,walk_up
4003,-0.9,-0.03,0.0,54.26,-27.47,52.0,walk_up
4029,-0.85,0.06,-0.11,91.74,-22.16,32.29,walk_up
4055,-0.98,0.01,-0.07,139.4,-15.08,21.06,walk_up
4081,-1.4,0.01,0.03,164.55,-19.71,23.19,walk_up
4107,-1.42,0.17,-0.03,154.72,-4.33,30.52,walk_up
4133,-1.09,0.19,0.01,169.25,-12.7,38.94,walk_up
4159,-0.98,0.14,0.03,163.57,-24.6,29.54,walk_up
4185,-1.11,-0.01,0.02,153.56,-23.38,22.95,walk_up
4211,-1.0,0.06,-0.01,48.46,-22.52,23.62,walk_up
4237,-1.02,0.47,0.01,30.58,-18.37,-3.54,walk_up
4263,-1.06,0.45,0.12,89.72,-23.86,-6.9,walk_up
4289,-0.83,0.1,-0.08,-29.11,-27.53,-8.61,walk_up
4316,-0.87,0.01,-0.12,-58.65,-22.09,1.1,walk_up
4343,-0.92,0.22,0.03,-10.68,-19.96,15.56,walk_up
4370,-0.88,0.1,-0.01,22.58,-27.53,13.67,walk_up
4397,-0.85,0.16,-0.05,28.26,-22.83,11.6,walk_up
4423,-0.94,0.22,-0.2,22.58,-26.79,17.88,walk_up
4449,-1.0,0.08,-0.23,30.64,-24.54,26.92,walk_up
4476,-1.23,0.09,-0.23,29.79,-31.74,19.53,walk_up
4503,-1.74,-0.01,0.11,-9.03,-34.24,26.0,walk_up
4530,-1.9,-0.57,0.38,-22.71,-13.79,57.19,walk_up
4556,-1.54,-0.01,0.43,-29.42,-2.56,57.13,walk_up
4583,-1.53,0.39,0.29,-8.85,24.35,5.55,walk_up
4610,-1.43,-0.0,0.32,-39.0,60.06,-18.43,walk_up
4637,-1.17,-0.23,0.25,-72.94,87.95,-13.0,walk_up
4663,-1.1,-0.08,0.33,-93.26,125.12,6.71,walk_up
4690,-1.08,0.37,0.07,-87.34,141.54,5.25,walk_up
4716,-1.4,0.6,0.48,-96.07,118.41,-42.6,walk_up
4743,-1.75,0.61,0.68,-308.59,153.63,-100.04,walk_up
4770,-1.49,-0.03,0.08,-331.24,104.74,-117.0,walk_up
4797,-0.8,-0.45,0.36,-144.23,16.24,-64.33,walk_up
4824,-0.93,-0.52,0.01,-71.29,30.82,-112.43,walk_up
4850,-0.68,0.12,0.14,9.52,35.28,-107.54,walk_up
4876,-0.7,0.82,-0.25,-42.54,24.6,-132.57,walk_up
4902,-0.73,0.22,0.08,-61.95,1.77,-84.84,walk_up
4928,-0.53,-0.18,0.22,-41.81,43.15,-51.03,walk_up
4955,-0.11,-0.37,0.05,-31.68,5.19,-44.98,walk_up
4982,-0.03,-0.12,0.05,10.99,-29.85,-50.9,walk_up
