time_ms,ax,ay,az,gx,gy,gz,label
3267,-0.69,-0.07,-0.1,-48.52,34.61,99.49,walk_up
3293,-1.12,-0.49,0.11,-3.48,21.55,106.63,walk_up
3320,-1.17,-0.2,0.03,15.63,22.16,76.84,walk_up
3346,-0.56,0.56,-0.15,23.68,15.56,56.4,walk_up
3372,-0.13,0.26,0.25,36.99,-21.97,51.39,walk_up
3398,-0.3,0.14,0.21,17.82,-31.74,55.3,walk_up
3424,-0.3,-0.01,0.24,24.23,-64.45,36.19,walk_up
3450,-0.41,-0.19,0.16,10.07,-61.1,17.76,walk_up
3476,-0.43,-0.31,0.15,1.04,-47.18,-0.55,walk_up
3503,-0.46,-0.3,0.02,-5.86,-41.38,-20.14,walk_up
3530,-0.62,-0.26,-0.0,-8.48,-39.06,-41.08,walk_up
3557,-0.79,-0.22,0.14,-10.56,-41.5,-69.58,walk_up
3584,-1.66,0.06,0.22,-12.94,-43.88,-90.03,walk_up
3610,-2.41,-0.49,0.12,-37.48,-36.56,-54.81,walk_up
3637,-1.68,-0.55,0.17,-58.53,-20.63,-47.3,walk_up
3664,-1.5,-0.15,0.36,-9.77,-8.42,-44.86,walk_up
3690,-1.1,0.09,0.2,-14.1,12.82,-40.95,walk_up
3716,-0.78,0.34,-0.12,-41.2,1.77,-35.71,walk_up
3742,-0.57,0.35,-0.28,-35.46,-28.08,-52.12,walk_up
3769,-0.61,0.42,-0.23,-13.85,-46.39,-61.77,walk_up
3796,-0.74,0.51,-0.1,24.17,-33.57,-62.87,walk_up
3822,-0.92,0.42,0.05,17.09,-23.74,-58.84,walk_up
3848,-1.02,0.26,0.13,-35.03,-9.58,-45.35,walk_up
3874,-1.13,0.14,0.17,-110.05,15.75,-45.9,walk_up
3901,-1.1,0.11,0.05,-163.15,19.71,-49.62,walk_up
3927,-0.91,-0.0,-0.1,-120.67,9.16,-67.2,walk_up
3953,-0.9,-0.15,-0.12,-76.6,0.67,-56.95,walk_up
3980,-1.02,-0.12,-0.09,-68.97,-2.26,-43.09,walk_up
4007,-1.05,-0.22,-0.09,-72.94,-16.36,-42.6,walk_up
4034,-1.14,-0.48,-0.03,-106.38,-8.79,-35.46,walk_up
4060,-1.14,-0.47,0.04,-164.98,-20.81,-9.95,walk_up
4087,-1.22,-0.25,-0.04,-131.47,-27.47,20.87,walk_up
4113,-1.16,0.09,-0.1,-8.73,-7.69,22.09,walk_up
4140,-0.95,0.44,-0.1,84.53,13.92,6.35,walk_up
4166,-0.95,0.45,-0.15,60.36,45.1,-1.1,walk_up
4192,-1.02,0.48,-0.3,15.44,47.61,-3.3,walk_up
4219,-0.92,0.39,-0.26,-3.17,41.93,-9.09,walk_up
4245,-0.91,0.28,-0.2,5.25,17.15,-7.02,walk_up
4272,-1.06,0.24,-0.17,17.46,2.32,-8.06,walk_up
4298,-1.36,0.24,-0.18,22.58,-8.48,-9.58,walk_up
4325,-1.79,0.29,-0.21,14.53,-16.78,-13.12,walk_up
4351,-1.7,0.25,-0.19,-3.36,-8.61,-33.57,walk_up
4378,-1.45,0.31,-0.16,-60.3,-8.36,-30.82,walk_up
4406,-1.33,0.68,0.06,-87.89,9.77,-13.92,walk_up
4432,-1.23,0.69,0.3,131.47,21.85,-33.39,walk_up
4459,-1.11,0.26,-0.01,133.42,45.29,-20.02,walk_up
4485,-0.93,0.21,-0.0,178.83,6.77,-14.1,walk_up
4511,-0.72,-0.06,0.06,243.16,16.11,10.19,walk_up
4537,-0.89,-0.39,0.08,174.26,8.54,63.05,walk_up
4564,-1.41,-0.77,0.16,167.36,-10.99,127.26,walk_up
4590,-1.73,-0.1,0.48,344.48,-11.72,119.26,walk_up
4617,-0.75,0.48,1.79,289.61,-51.88,77.94,walk_up
4643,-0.8,0.75,0.13,-94.48,95.21,119.63,walk_up
4670,-0.7,0.27,-0.4,-60.85,52.43,110.66,walk_up
4697,-0.78,-0.1,0.13,-2.5,14.16,112.55,walk_up
4723,-1.01,-0.44,0.01,10.8,36.8,120.97,walk_up
4749,-0.85,0.2,0.1,45.29,30.88,93.14,walk_up
4775,-0.36,0.55,0.14,71.84,11.29,76.6,walk_up
4801,-0.42,0.13,0.04,42.6,-20.26,64.51,walk_up
4827,-0.68,-0.2,0.13,16.6,-62.32,55.36,walk_up
4853,-0.6,-0.12,0.19,14.34,-62.99,45.29,walk_up
4880,-0.67,-0.36,0.2,8.97,-53.41,24.78,walk_up
4907,-0.55,-0.34,0.12,-8.24,-38.39,6.77,walk_up
4933,-0.45,-0.32,0.11,-20.14,-33.39,-11.05,walk_up
4960,-0.56,-0.38,0.16,-27.4,-28.5,-27.34,walk_up
4987,-0.66,-0.3,0.17,-20.75,-29.66,-43.76,walk_up
